number,quality_score,anomaly_votes,is_consensus_bad,start,mode
060203,60.22225779251495,3,True,2024-03-02 05:12:25.382,tpc_radon_hev
056666,60.225180314663874,3,True,2023-12-02 18:32:32.191,tpc_radon_hev
060207,60.24744209722776,3,True,2024-03-02 06:45:14.728,tpc_radon_hev
062710,60.27240576828133,3,True,2024-05-31 09:04:33.151,tpc_bkg
055153,60.35856668861387,3,True,2023-10-28 00:38:47.183,tpc_kr83m
056864,60.39047141872813,4,True,2023-12-04 15:17:56.415,tpc_radon_hev
065601,60.40998977427596,3,True,2024-08-30 08:37:36.937,tpc_kr83m
059140,60.41580613090273,3,True,2024-02-13 10:19:39.929,ambe_linked_hev
066607,60.52772906549334,4,True,2024-09-18 02:09:54.272,tpc_radon_hev
071886,60.54666131778784,4,True,2025-02-06 14:17:16.274,ambe_linked_hev
071297,60.62740217701979,3,True,2025-01-28 18:10:15.316,ambe_linked_hev
071882,60.67223410059523,3,True,2025-02-06 13:30:35.693,ambe_linked_hev
062634,60.69017570247901,3,True,2024-05-26 18:48:19.684,background_linked
061339,60.73112371454958,4,True,2024-04-09 14:04:45.219,background_linked
062660,60.74193442184993,3,True,2024-05-29 00:01:18.864,background_linked
056759,60.872929028750114,3,True,2023-12-03 18:13:37.848,tpc_radon_hev
054644,60.89131130120179,3,True,2023-10-14 01:40:17.238,tpc_kr83m
056867,60.901147662635196,3,True,2023-12-04 16:50:44.209,tpc_radon_hev
056663,60.903532082425045,3,True,2023-12-02 17:20:21.228,tpc_rn_8pmts
063505,60.914136980266576,3,True,2024-06-27 23:02:01.814,background_linked
056112,60.916606647627304,3,True,2023-11-19 07:41:53.106,background_linked
060022,60.956565370491354,3,True,2024-02-28 17:23:00.476,tpc_radon_hev
056891,60.96610441049072,3,True,2023-12-05 01:04:57.530,tpc_radon_hev
056872,60.96964288907723,4,True,2023-12-04 17:38:07.642,tpc_rn_8pmts
060016,60.97712656999347,3,True,2024-02-28 15:19:10.836,tpc_radon_hev
056154,61.157914014224424,3,True,2023-11-20 13:17:30.259,ambe_linked_hev
056885,61.19165285646049,3,True,2023-12-04 23:01:09.526,tpc_radon_hev
056870,61.20219382286266,3,True,2023-12-04 17:10:31.553,tpc_rn_8pmts
060208,61.26329403408274,4,True,2024-03-02 07:16:08.359,tpc_radon_hev
060211,61.27660689870307,4,True,2024-03-02 08:17:55.918,tpc_radon_hev
056888,61.30621469216171,3,True,2023-12-04 23:32:06.581,tpc_radon_hev
057746,61.323083358192356,4,True,2023-12-24 03:25:44.364,tpc_kr83m
066613,61.33529757882432,3,True,2024-09-18 04:11:42.004,tpc_radon_hev
060188,61.357345706136606,3,True,2024-03-01 23:31:09.139,tpc_radon_hev
066250,61.36305665543222,3,True,2024-09-13 03:07:03.953,tpc_radon_hev
063955,61.388460553744686,3,True,2024-07-10 14:40:51.631,tpc_kr83m
069628,61.41161310312255,3,True,2024-12-25 15:25:15.446,background_linked
060198,61.469188261293844,3,True,2024-03-02 03:07:29.433,tpc_radon_hev
056893,61.481226116581,3,True,2023-12-05 02:08:11.529,tpc_radon_hev
070141,61.53504478148186,4,True,2025-01-09 12:54:57.221,background_linked
057744,61.54092437340027,3,True,2023-12-24 02:23:47.276,tpc_kr83m
070981,61.55639598106228,3,True,2025-01-21 01:41:44.846,tpc_kr83m
060015,61.56869473997294,3,True,2024-02-28 14:48:16.619,tpc_radon_hev
057743,61.60015019502073,4,True,2023-12-24 01:52:48.883,tpc_kr83m
067824,61.61499847807367,3,True,2024-10-22 06:03:40.570,tpc_kr83m
062646,61.66694558820984,3,True,2024-05-27 18:49:43.895,background_linked
